Month,Day,Time,Quantity,Cost
Apr,29,1.5,1,25000000.0
Apr,29,2.0,4,26875000.0
Apr,29,2.5,4,26737500.0
Apr,29,3.0,2,27000000.0
Apr,29,3.5,2,27000000.0
Apr,29,4.5,4,26000000.0
Apr,29,5.0,3,26883300.0
Apr,29,5.5,2,26750000.0
Apr,29,8.5,1,26950000.0
Apr,29,9.5,1,26500000.0
Apr,29,10.0,1,26900000.0
Apr,29,11.0,2,27000000.0
Apr,29,12.0,1,27000000.0
Apr,29,13.5,1,27000000.0
Apr,29,14.0,1,27000000.0
Apr,29,14.5,1,27000000.0
Apr,29,15.0,2,27000000.0
Apr,29,16.0,8,26877500.0
Apr,29,16.5,4,27000000.0
Apr,29,17.0,1,27000000.0
Apr,29,17.5,1,27000000.0
Apr,29,18.0,2,27000000.0
Apr,29,18.5,2,27000000.0
Apr,29,20.0,1,27000000.0
Apr,29,20.5,1,26800000.0
Apr,29,21.5,1,25000000.0
Apr,29,22.0,1,27000000.0
Apr,29,22.5,8,26800000.0
Apr,29,23.0,13,27000000.0
Apr,29,23.5,5,27000000.0
Apr,30,0.0,4,26500000.0
Apr,30,0.5,11,26663600.0
Apr,30,2.0,1,26990000.0
Apr,30,2.5,1,26500000.0
Apr,30,3.0,2,26999000.0
Apr,30,3.5,2,26999000.0
Apr,30,4.0,1,26900000.0
Apr,30,4.5,4,26800000.0
Apr,30,5.5,5,26500000.0
Apr,30,6.0,5,26499000.0
Apr,30,7.5,1,26700000.0
Apr,30,8.0,1,26999000.0
Apr,30,9.5,1,26950000.0
Apr,30,10.5,1,27000000.0
Apr,30,13.0,2,27000000.0
Apr,30,13.5,4,27000000.0
Apr,30,14.5,7,27000000.0
Apr,30,15.0,2,27000000.0
Apr,30,16.0,2,27100000.0
Apr,30,16.5,7,27292000.0
Apr,30,17.0,2,27378400.0
Apr,30,17.5,1,27500000.0
Apr,30,20.0,1,27695000.0
Apr,30,22.0,2,13863800.0
Apr,30,22.5,1,27300000.0
Apr,30,23.0,2,27695000.0
Apr,30,23.5,1,27700000.0
May,1,1.0,1,27750000.0
May,1,1.5,1,25000000.0
May,1,2.0,2,27600000.0
May,1,2.5,2,27825000.0
May,1,3.0,3,27845000.0
May,1,3.5,3,27845000.0
May,1,4.0,2,27850000.0
May,1,4.5,2,27750000.0
May,1,5.0,1,27890000.0
May,1,5.5,1,27890000.0
May,1,6.5,5,27000000.0
May,1,7.0,1,27950000.0
May,1,7.5,6,27950000.0
May,1,8.0,3,28000000.0
May,1,8.5,1,28000000.0
May,1,10.5,1,28090000.0
May,1,14.0,2,28085000.0
May,1,15.0,1,27000000.0
May,1,15.5,6,28033300.0
May,1,16.0,1,28090000.0
May,1,17.5,2,26542500.0
May,1,18.0,2,28090000.0
May,1,20.5,1,28000000.0
May,1,21.0,2,28095000.0
May,1,22.5,2,28075000.0
May,1,23.0,1,28100000.0
May,2,0.5,1,28190000.0
May,2,1.0,3,28190000.0
May,2,1.5,5,28190000.0
May,2,2.5,2,15309900.0
May,2,3.0,2,27287500.0
May,2,3.5,3,27875000.0
May,2,4.0,1,28199000.0
May,2,4.5,1,28199000.0
May,2,5.0,2,28190000.0
May,2,5.5,3,28150000.0
May,2,6.0,8,27835000.0
May,2,6.5,4,28150000.0
May,2,7.5,1,28190000.0
May,2,8.0,5,28190000.0
May,2,8.5,1,28189000.0
May,2,10.5,1,28180000.0
May,2,11.0,1,28180000.0
May,2,11.5,1,28000000.0
May,2,12.5,2,28180000.0
May,2,13.0,1,28000000.0
May,2,13.5,1,28000000.0
May,2,14.0,1,28000000.0
May,2,14.5,1,27750000.0
May,2,15.0,3,27900000.0
May,2,15.5,4,27700000.0
May,2,16.0,5,27898000.0
May,2,16.5,2,27962500.0
May,2,17.5,1,28100000.0
May,2,18.0,1,28100000.0
May,2,19.5,2,28157500.0
May,2,20.0,8,28200000.0
May,2,21.0,1,28430000.0
May,2,22.5,2,28300000.0
May,2,23.5,3,28350000.0
May,3,3.0,5,28345000.0
May,3,3.5,7,28345000.0
May,3,4.0,1,28380000.0
May,3,4.5,1,28380000.0
May,3,6.0,1,28300000.0
May,3,7.5,33,27700000.0
May,3,8.5,2,28150000.0
May,3,12.5,2,28000000.0
May,3,15.0,1,27800000.0
May,3,16.5,3,27800000.0
May,3,17.5,1,27800000.0
May,3,19.0,1,27600000.0
May,3,20.0,1,27500000.0
May,3,20.5,3,27700000.0
May,3,21.0,3,27800000.0
May,3,22.5,1,27980000.0
May,4,0.5,1,27900000.0
May,4,1.0,1,27450000.0
May,4,1.5,2,27440000.0
May,4,3.0,1,27781000.0
May,4,3.5,2,27830000.0
May,4,4.0,1,27860000.0
May,4,6.0,4,27649800.0
May,4,6.5,3,27260000.0
May,4,8.0,1,27800000.0
May,4,8.5,3,27870000.0
May,4,10.5,4,27870000.0
May,4,14.0,1,27500000.0
May,4,14.5,1,27500000.0
May,4,17.0,4,26750000.0
May,4,19.5,1,27495000.0
May,4,21.0,2,27300000.0
May,4,22.0,2,27200000.0
May,4,22.5,3,27400000.0
May,4,23.0,6,27495000.0
May,5,0.0,1,27495000.0
May,5,1.0,3,25098900.0
May,5,2.0,4,25069800.0
May,5,3.5,1,27500000.0
May,5,5.0,1,27500000.0
May,5,5.5,6,26958300.0
May,5,6.0,1,27500000.0
May,5,6.5,4,27000000.0
May,5,8.0,1,27300000.0
May,5,9.0,1,27000000.0
May,5,10.0,3,27000000.0
May,5,11.5,3,27300000.0
May,5,12.0,2,27150000.0
May,5,12.5,4,27300000.0
May,5,15.0,1,27450000.0
May,5,15.5,1,27450000.0
May,5,16.0,2,27500000.0
May,5,18.0,2,27805000.0
May,5,18.5,2,27800000.0
May,6,0.0,1,27250000.0
May,6,1.5,3,25200100.0
May,6,3.5,10,27000000.0
May,6,4.0,1,27290000.0
May,6,4.5,1,27250000.0
May,6,7.5,2,27250000.0
May,6,9.0,1,27300000.0
May,6,12.0,1,27500000.0
May,6,12.5,2,27500000.0
May,6,16.0,5,27300000.0
May,6,16.5,4,27300000.0
May,6,17.0,2,27500000.0
May,6,17.5,4,26750000.0
May,6,20.0,1,27450000.0
May,6,21.0,2,27400000.0
May,6,21.5,1,27300000.0
May,6,22.5,2,27150500.0
May,6,23.5,1,27200000.0
May,7,2.0,2,27000000.0
May,7,2.5,11,27201000.0
May,7,3.5,4,26154700.0
May,7,4.0,5,27500000.0
May,7,6.0,1,27300000.0
May,7,6.5,10,27555100.0
May,7,7.0,7,26978600.0
May,7,7.5,1,26250000.0
May,7,11.5,2,27300000.0
May,7,14.5,2,27350000.0
May,7,15.5,5,27333300.0
May,7,18.5,2,27025000.0
May,7,19.0,1,27500000.0
May,7,19.5,1,27300000.0
May,7,22.5,2,27375000.0
May,7,23.0,6,27000000.0
May,7,23.5,3,27000000.0
May,8,0.5,1,27000000.0
May,8,2.5,1,27200000.0
May,8,4.0,1,27200000.0
May,8,4.5,1,27000000.0
May,8,5.0,3,27100000.0
May,8,6.0,1,27290000.0
May,8,15.0,2,27000000.0
May,8,17.5,2,27000000.0
May,8,18.5,1,27350000.0
May,8,22.0,2,27400000.0
May,9,0.0,2,27390000.0
May,9,1.0,1,27350000.0
May,9,2.0,1,27350000.0
May,9,3.5,2,27250000.0
May,9,4.5,1,27359000.0
May,9,5.5,2,27150000.0
May,9,12.0,2,27300000.0
May,9,14.5,3,25000000.0
May,9,15.0,5,27300000.0
May,9,15.5,4,27300000.0
May,9,16.5,1,27200000.0
May,9,17.0,3,27000000.0
May,9,17.5,3,25000000.0
May,9,18.0,3,27000000.0
May,9,18.5,3,27200000.0
May,9,19.5,1,27200000.0
May,9,21.5,1,27000000.0
May,9,22.5,2,25590600.0
May,9,23.5,3,26650000.0
May,10,0.5,1,27140000.0
May,10,1.0,2,27139000.0
May,10,3.5,1,27000000.0
May,10,4.0,1,27000000.0
May,10,5.0,2,26114000.0
May,10,7.0,1,26750000.0
May,10,8.0,1,26950000.0
May,10,9.0,1,27000000.0
May,24,15.0,2,26575000.0
May,24,15.5,4,27150000.0
May,24,16.5,1,27150000.0
May,24,18.5,1,27100000.0
May,24,19.0,1,27000000.0
May,24,19.5,3,26607000.0
May,24,20.0,1,26500000.0
May,24,20.5,2,26900000.0
May,24,21.0,1,26900000.0
May,24,21.5,3,27000000.0
May,24,23.0,1,27150000.0
May,24,23.5,1,27000000.0
May,25,0.0,1,27125000.0
May,25,1.0,1,27000000.0
May,25,2.5,1,27120000.0
May,25,3.0,1,27120000.0
May,25,3.5,4,27000000.0
May,25,4.0,18,27000000.0
May,25,5.5,3,26666700.0
May,25,6.5,1,26000000.0
May,25,7.0,33,27000000.0
May,25,7.5,10,27000000.0
May,25,8.0,2,26750000.0
May,25,9.0,8,27000000.0
May,25,10.0,1,27050000.0
May,25,11.0,2,27000000.0
May,25,13.0,12,27147100.0
May,25,16.0,5,27349000.0
May,25,17.0,3,27350000.0
May,25,19.0,1,27350000.0
May,25,23.5,3,27175000.0
May,26,0.0,1,26803000.0
May,26,1.5,1,27050000.0
May,26,2.0,5,26750000.0
May,26,2.5,4,26750000.0
May,26,3.0,7,26750000.0
May,26,4.0,1,27200000.0
May,26,4.5,2,27175000.0
May,26,6.0,2,27150000.0
May,26,6.5,2,27075000.0
May,26,8.0,7,26800000.0
May,26,13.0,1,27150000.0
May,26,14.5,2,27000000.0
May,26,15.5,6,27108300.0
May,26,16.0,2,27275000.0
May,26,16.5,2,27349500.0
May,26,17.0,1,27350000.0
May,26,18.0,1,27300000.0
May,26,18.5,2,27324500.0
May,26,19.0,2,27349000.0
May,26,19.5,1,27350000.0
May,26,20.0,4,27075000.0
May,26,20.5,4,27287500.0
May,26,21.0,7,27092900.0
May,26,23.5,1,27300000.0
May,27,1.0,1,27225000.0
May,27,5.0,1,27225000.0
May,27,5.5,6,27000000.0
May,27,6.0,15,26900000.0
May,27,6.5,24,26800000.0
May,27,7.0,13,26800000.0
May,27,7.5,5,26800000.0
May,27,8.0,4,26900000.0
May,27,9.0,1,26500000.0
May,27,9.5,3,27125000.0
May,27,10.0,4,27150000.0
May,27,12.5,1,27150000.0
May,27,13.5,2,27150000.0
May,27,15.5,10,27237200.0
May,27,16.0,3,27000000.0
May,27,16.5,2,27225000.0
May,27,18.0,3,27325000.0
May,27,20.0,5,26500000.0
May,27,20.5,24,25000000.0
May,27,21.0,9,25000000.0
May,27,21.5,2,27000000.0
May,27,22.0,2,27094400.0
May,27,23.0,2,27050000.0
May,28,0.0,5,27200000.0
May,28,0.5,1,27200000.0
May,28,2.0,1,27200000.0
May,28,3.5,6,27315000.0
May,28,5.5,1,27250000.0
May,28,6.0,3,24000000.0
May,28,7.0,4,27000000.0
May,28,15.5,1,27300000.0
May,28,16.5,1,27300000.0
May,28,18.5,1,27300000.0
May,28,19.5,12,27100000.0
May,28,20.0,2,27275000.0
May,28,20.5,1,27275000.0
May,28,21.0,5,27100000.0
May,28,21.5,1,27150000.0
May,28,22.5,1,27200000.0
May,28,23.0,2,27225000.0
May,29,0.5,1,27200000.0
May,29,1.0,1,27175000.0
May,29,2.0,4,27025000.0
May,29,4.0,2,27100000.0
May,29,5.0,1,27200000.0
May,29,7.0,4,27195000.0
May,29,11.5,1,27200000.0
May,29,12.5,1,27225000.0
May,29,14.5,3,27200000.0
May,29,15.0,1,27150000.0
May,29,16.5,1,27200000.0
May,29,17.0,10,27000000.0
May,29,18.0,5,27200000.0
May,29,18.5,2,27250000.0
May,29,19.5,1,27200000.0
May,29,20.0,4,27285000.0
May,29,21.0,1,27285000.0
May,29,22.5,2,27324500.0
May,29,23.0,1,27349000.0
May,29,23.5,1,27349000.0
May,30,0.5,1,27349000.0
May,30,2.5,5,27000000.0
May,30,3.5,1,27325000.0
May,30,4.0,6,27000000.0
May,30,4.5,4,27000000.0
May,30,6.0,2,27325000.0
May,30,8.0,1,27325000.0
May,30,8.5,1,27250000.0
May,30,9.5,1,27250000.0
May,30,11.0,1,27300000.0
May,30,12.5,3,27300000.0
May,30,15.0,1,27000000.0
May,30,15.5,8,27350000.0
May,30,16.0,19,27302600.0
May,30,16.5,2,27449000.0
May,30,17.0,2,27413900.0
May,30,17.5,3,27100000.0
May,30,18.0,6,27100000.0
May,30,19.0,1,27340000.0
May,30,20.5,3,27329500.0
May,30,21.0,1,27340000.0
May,30,23.5,4,27250000.0
May,31,1.0,1,25000000.0
May,31,3.5,1,27250000.0
May,31,4.0,1,27300000.0
May,31,4.5,4,27100000.0
May,31,5.0,6,27075000.0
May,31,5.5,2,27222200.0
May,31,7.0,1,27200000.0
May,31,7.5,2,27200000.0
May,31,8.5,1,27200000.0
May,31,11.0,6,27200000.0
May,31,12.0,2,27200000.0
May,31,12.5,4,27200000.0
May,31,15.0,2,27200000.0
May,31,15.5,1,27200000.0
May,31,16.0,4,27246200.0
May,31,16.5,2,27285000.0
May,31,17.0,1,27285000.0
May,31,17.5,1,27285000.0
May,31,19.0,6,27312500.0
May,31,19.5,2,27325000.0
May,31,20.0,12,27400000.0
May,31,20.5,1,27492000.0
May,31,21.0,1,26900000.0
May,31,21.5,3,27500000.0
May,31,22.0,2,27347900.0
May,31,23.0,3,27383000.0
Jun,1,0.0,1,27499000.0
Jun,1,1.0,3,27459300.0
Jun,1,1.5,1,27400000.0
Jun,1,2.0,1,27440100.0
Jun,1,2.5,2,27435400.0
Jun,1,3.0,4,27499700.0
Jun,1,4.5,3,26000000.0
Jun,1,5.0,7,27498000.0
Jun,1,5.5,4,27000000.0
Jun,1,6.5,5,27400000.0
Jun,1,7.0,1,27475000.0
Jun,1,10.0,22,27100000.0
Jun,1,10.5,3,27100000.0
Jun,1,11.0,8,27250000.0
Jun,1,14.5,1,27000000.0
Jun,1,15.0,2,27000000.0
Jun,1,15.5,35,27000000.0
Jun,1,16.0,25,27000000.0
Jun,1,16.5,12,27000000.0
Jun,1,17.0,2,27000000.0
Jun,1,17.5,4,27400000.0
Jun,1,18.5,8,27000000.0
Jun,1,19.0,1,27369000.0
Jun,1,21.0,2,27369000.0
Jun,1,21.5,2,27370000.0
Jun,1,22.0,2,27400000.0
Jun,1,22.5,9,27100000.0
Jun,2,0.0,1,27349000.0
Jun,2,1.0,4,27349500.0
Jun,2,1.5,10,27000000.0
Jun,2,2.0,3,27350000.0
Jun,2,2.5,2,27382500.0
Jun,2,3.0,1,27415000.0
Jun,2,3.5,5,27415000.0
Jun,2,4.0,3,27415000.0
Jun,2,4.5,2,27382500.0
Jun,2,5.0,3,27000000.0
Jun,2,5.5,2,27357500.0
Jun,2,6.0,1,27415000.0
Jun,2,6.5,3,27400000.0
Jun,2,7.0,7,26404900.0
Jun,2,8.0,7,26600000.0
Jun,2,8.5,10,27100000.0
Jun,2,9.0,1,27375000.0
Jun,2,9.5,10,27000000.0
Jun,2,10.0,2,27350000.0
Jun,2,12.0,3,27000000.0
Jun,2,12.5,8,27000000.0
Jun,2,13.0,5,27370000.0
Jun,2,14.0,5,27370000.0
Jun,2,14.5,2,27370000.0
Jun,2,15.0,2,27370000.0
Jun,2,17.0,2,27300000.0
Jun,2,17.5,1,27300000.0
Jun,2,18.5,2,27150000.0
Jun,2,19.0,9,27000000.0
Jun,2,19.5,8,27150000.0
Jun,2,20.0,13,27000000.0
Jun,2,20.5,1,27300000.0
Jun,2,21.0,4,27250000.0
Jun,2,21.5,5,27250000.0
Jun,2,22.0,4,27000000.0
Jun,2,23.0,2,27250000.0
Jun,2,23.5,3,27200000.0
Jun,3,0.0,1,27200000.0
Jun,3,1.0,2,27200000.0
Jun,3,2.0,2,27200000.0
Jun,3,2.5,1,27200000.0
Jun,3,3.0,18,27100000.0
Jun,3,3.5,5,27000000.0
Jun,3,4.0,3,27100000.0
Jun,3,4.5,9,26950000.0
Jun,3,5.0,2,27100000.0
Jun,3,5.5,1,27200000.0
Jun,3,6.0,1,27200000.0
Jun,3,6.5,15,26800000.0
Jun,3,7.0,6,26850000.0
Jun,3,8.0,1,26999000.0
Jun,3,8.5,1,26999000.0
Jun,3,9.0,3,26999000.0
Jun,3,9.5,3,26999000.0
Jun,3,10.0,2,26900000.0
Jun,3,10.5,2,26950000.0
Jun,3,11.0,1,27000000.0
Jun,3,12.5,2,27000000.0
Jun,3,13.0,4,27000000.0
Jun,3,13.5,2,26990000.0
Jun,3,14.5,3,26990000.0
Jun,3,15.0,1,27000000.0
Jun,3,15.5,1,27150000.0
Jun,3,16.5,1,27129200.0
Jun,3,17.5,1,27119200.0
Jun,3,18.0,1,27000000.0
Jun,3,18.5,1,26900000.0
Jun,3,19.0,1,26700000.0
Jun,3,20.5,1,27000000.0
Jun,3,22.0,2,27095000.0
Jun,4,0.0,1,27000000.0
Jun,4,0.5,3,27000000.0
Jun,4,1.5,1,26999000.0
Jun,4,3.5,2,26999000.0
Jun,4,4.0,1,26999000.0
Jun,4,5.5,1,26800000.0
Jun,4,6.5,2,26924500.0
Jun,4,7.5,2,26999000.0
Jun,4,9.5,1,26999000.0
Jun,4,10.0,1,26999000.0
Jun,4,10.5,1,26999000.0
Jun,4,14.5,2,26995000.0
Jun,4,15.5,4,26999000.0
Jun,4,16.0,2,26950000.0
Jun,4,16.5,3,26816700.0
Jun,4,17.0,1,26800000.0
Jun,4,17.5,1,26500000.0
Jun,4,18.0,1,26800000.0
Jun,4,18.5,1,26800000.0
Jun,4,19.0,1,26950000.0
Jun,4,21.0,2,26974500.0
Jun,4,21.5,1,26999000.0
Jun,4,22.0,1,26990000.0
Jun,4,22.5,7,26999000.0
Jun,4,23.0,4,26999000.0
Jun,4,23.5,10,26625000.0
Jun,5,0.0,13,26999900.0
Jun,5,0.5,10,26800000.0
Jun,5,1.0,7,26000000.0
Jun,5,1.5,6,27116700.0
Jun,5,2.5,2,27000000.0
Jun,5,3.0,7,26800000.0
Jun,5,3.5,1,26900000.0
Jun,5,4.0,8,27000000.0
Jun,5,4.5,2,26000000.0
Jun,5,5.5,1,26800000.0
Jun,5,7.0,1,26500000.0
Jun,5,8.5,1,26900000.0
Jun,5,9.0,3,26500000.0
Jun,5,9.5,2,27099000.0
Jun,5,10.5,1,26900000.0
Jun,5,12.0,1,26500000.0
Jun,5,14.0,1,27000000.0
Jun,5,14.5,1,26900000.0
Jun,5,15.5,1,25000000.0
Jun,5,16.0,3,26900000.0
Jun,5,16.5,4,26800000.0
Jun,5,17.0,4,26775000.0
Jun,5,17.5,1,26750000.0
Jun,5,18.0,2,26800000.0
Jun,5,18.5,1,26900000.0
Jun,5,19.5,1,26950000.0
Jun,5,20.5,1,26950000.0
Jun,5,21.0,3,27000000.0
Jun,5,22.5,2,27100000.0
Jun,5,23.0,3,27000000.0
Jun,5,23.5,1,27150000.0
Jun,6,0.0,1,27150000.0
Jun,6,0.5,1,27200000.0
Jun,6,1.0,1,27200000.0
Jun,6,1.5,3,25000000.0
Jun,6,4.0,1,26850000.0
Jun,6,6.5,4,26950000.0
Jun,6,9.5,1,27000000.0
Jun,6,10.5,1,27000000.0
Jun,6,13.5,1,26700000.0
Jun,6,15.0,2,27000000.0
Jun,6,17.0,1,27050000.0
Jun,6,18.0,2,27050000.0
Jun,6,18.5,19,27125700.0
Jun,6,19.0,1,27300000.0
Jun,6,19.5,2,27300000.0
Jun,6,21.5,1,27200000.0
Jun,6,22.0,2,27200000.0
Jun,6,23.5,1,27000000.0
Jun,7,1.5,1,27290000.0
Jun,7,2.0,1,27250000.0
Jun,7,2.5,1,27250000.0
Jun,7,3.5,1,27295000.0
Jun,7,4.0,5,27000000.0
Jun,7,4.5,6,27000000.0
Jun,7,5.0,2,27000000.0
Jun,7,5.5,1,27000000.0
Jun,7,6.0,2,27269500.0
Jun,7,7.5,1,27000000.0
Jun,7,11.0,1,27100000.0
Jun,7,11.5,1,27290000.0
Jun,7,12.5,1,27290000.0
Jun,7,13.0,1,27290000.0
Jun,7,13.5,1,27290000.0
Jun,7,14.5,1,27075000.0
Jun,7,15.0,1,27100000.0
Jun,7,15.5,1,27290000.0
Jun,7,16.0,1,27300000.0
Jun,7,17.5,1,27200000.0
Jun,7,18.0,2,27200000.0
Jun,7,19.0,2,27250000.0
Jun,7,20.0,1,27300000.0
Jun,7,21.5,2,27295000.0
Jun,8,1.0,2,26000000.0
Jun,8,1.5,3,27000000.0
Jun,8,2.0,1,27000000.0
Jun,8,2.5,1,27100000.0
Jun,8,3.0,1,27100000.0
Jun,8,3.5,5,27158900.0
Jun,8,4.5,1,27100000.0
Jun,8,5.0,2,25500000.0
Jun,8,5.5,6,27000000.0
Jun,8,6.0,3,26000000.0
Jun,8,7.5,3,25775000.0
Jun,8,8.0,4,25000000.0
Jun,8,8.5,1,26750000.0
Jun,8,9.0,4,26862500.0
Jun,8,10.0,2,26725000.0
Jun,8,10.5,2,26297500.0
Jun,8,11.0,1,27000000.0
Jun,8,11.5,1,26000000.0
Jun,8,12.0,1,25000000.0
Jun,8,14.0,3,26550000.0
Jun,8,15.0,2,26200000.0
Jun,8,15.5,2,25850000.0
Jun,8,16.0,5,26325000.0
Jun,8,16.5,5,26262500.0
Jun,8,17.0,16,26096900.0
Jun,8,17.5,3,26433000.0
Jun,8,18.0,8,26857100.0
Jun,8,18.5,3,26497500.0
Jun,8,19.0,16,27000000.0
Jun,8,21.0,1,26500000.0
Jun,8,22.0,1,25000000.0
Jun,8,23.0,2,26745000.0
Jun,9,0.0,3,26800000.0
Jun,9,0.5,10,26800000.0
Jun,9,1.0,1,26800000.0
Jun,9,1.5,3,25975000.0
Jun,9,2.0,1,26380000.0
Jun,9,2.5,2,25825000.0
Jun,9,3.0,1,26699000.0
Jun,9,4.0,2,23500000.0
Jun,9,4.5,1,26299000.0
Jun,9,6.0,1,26000000.0
Jun,9,6.5,6,26683000.0
Jun,9,7.0,1,26800000.0
Jun,9,11.0,2,26649500.0
Jun,9,15.5,2,26250000.0
Jun,9,17.5,2,26349500.0
Jun,9,18.5,1,26500000.0
Jun,9,19.0,1,26699000.0
Jun,9,20.0,2,25000000.0
Jun,9,20.5,2,26527800.0
Jun,9,21.0,1,25000000.0
Jun,9,21.5,1,26000000.0
Jun,9,22.0,2,26250000.0
Jun,9,22.5,4,25575000.0
Jun,9,23.0,2,26225000.0
Jun,10,1.5,17,26495000.0
Jun,10,2.0,3,26689000.0
Jun,10,2.5,1,26699000.0
Jun,10,3.0,1,26699000.0
Jun,10,4.0,2,26100000.0
Jun,10,4.5,1,26600000.0
Jun,10,5.0,5,26699000.0
Jun,10,5.5,1,26000000.0
Jun,10,6.0,3,26749500.0
Jun,10,7.0,1,26700000.0
Jun,10,8.5,1,26700000.0
Jun,10,9.0,9,26808600.0
Jun,10,10.0,3,26500000.0
Jun,10,12.0,2,26950000.0
Jun,10,14.0,5,26989000.0
Jun,10,15.0,1,20000000.0
Jun,10,15.5,2,26843000.0
Jun,10,16.5,1,22000000.0
Jun,10,17.0,1,26500000.0
Jun,10,19.5,2,26850000.0
Jun,10,21.5,1,2694000.0
Jun,10,22.0,3,26525000.0
Jun,10,22.5,4,26000000.0
Jun,10,23.5,1,26200000.0
Jun,11,2.0,10,26000000.0
Jun,11,2.5,13,26000000.0
Jun,11,3.0,3,26200000.0
Jun,11,3.5,12,26200000.0
Jun,11,4.0,4,26200000.0
Jun,11,4.5,5,26300000.0
Jun,11,5.0,1,26450000.0
Jun,11,6.5,2,26400000.0
Jun,11,7.0,5,26490000.0
Jun,11,10.0,6,26490000.0
Jun,11,11.0,2,26500000.0
Jun,11,12.5,1,26000000.0
Jun,11,13.0,4,26300000.0
Jun,11,14.5,1,26475000.0
Jun,11,15.0,3,26487500.0
Jun,11,15.5,3,26500000.0
Jun,11,16.0,1,26000000.0
Jun,11,16.5,1,26000000.0
Jun,11,17.0,4,26000000.0
Jun,11,17.5,4,26000000.0
Jun,11,19.0,1,26500000.0
Jun,11,20.5,1,26700000.0
Jun,11,22.0,1,26750000.0
Jun,11,22.5,1,26750000.0
Jun,11,23.0,1,26750000.0
Jun,12,1.0,4,25000000.0
Jun,12,2.0,3,25875000.0
Jun,12,2.5,1,26150000.0
Jun,12,3.0,1,26500000.0
Jun,12,4.0,5,26456000.0
Jun,12,4.5,1,26620000.0
Jun,12,5.0,1,26699900.0
Jun,12,5.5,1,26000000.0
Jun,12,6.0,1,26000000.0
Jun,12,10.0,1,26500000.0
Jun,12,12.0,5,26691600.0
Jun,12,12.5,1,26800900.0
Jun,12,13.0,1,26800000.0
Jun,12,14.5,1,26695000.0
Jun,12,17.5,3,26700000.0
Jun,12,19.0,1,26770000.0
Jun,12,22.5,1,26300000.0
Jun,12,23.0,3,26300000.0
Jun,12,23.5,2,26725000.0
Jun,13,0.0,1,26770000.0
Jun,13,1.0,2,26770000.0
Jun,13,4.0,2,26500000.0
Jun,13,4.5,1,26500000.0
Jun,13,7.5,1,26760000.0
Jun,13,8.5,1,26600000.0
Jun,13,11.5,5,26549600.0
Jun,13,14.0,1,26719000.0
Jun,13,15.0,2,26700000.0
Jun,13,15.5,5,26700000.0
Jun,13,16.5,2,26500000.0
Jun,13,17.0,8,26500000.0
Jun,13,23.5,2,26675000.0
Jun,14,0.0,1,26724000.0
Jun,14,0.5,2,26725000.0
Jun,14,2.0,2,26745000.0
Jun,14,4.5,1,26490000.0
Jun,14,5.5,2,26490000.0
Jun,14,6.0,1,26490000.0
Jun,14,8.0,3,26490000.0
Jun,14,11.0,8,26490000.0
Jun,14,12.0,4,26700000.0
Jun,14,12.5,4,26650000.0
Jun,14,13.0,4,26700000.0
Jun,14,13.5,2,26700000.0
Jun,14,14.0,4,26700000.0
